"id","client_name","euros_spent","fidelity_points_earned","purchase_date","number_of_items"
"0c5ad8ef-8363-43e9-8cbe-30eeb3d37f38","Carole Peterson",32175,16087,"2017-01-30T14:02:20.882Z","2"
"a489fa23-5dad-47c8-97b4-e2d12e18fc21","Jessica Harper",1374,687,"2017-05-08T06:43:28.454Z","1"
"4642d2af-4dbd-4f71-97f6-c0c8889b884a","Lynda Richardson",35090,17545,"2017-06-28T08:27:36.828Z","2"
"83acba51-d18a-4efa-9360-9054560b3599","Darrin Fields",39357,19678,"2017-09-23T09:08:49.973Z","1"
"0747b2c3-5aed-452a-b6d6-096ce599184b","Tricia Curry",6871,3435,"2017-11-01T07:48:19.991Z","5"
"aea6f126-d522-4d72-b656-32fc87cceb2a","Mike Bowers",5623,2811,"2017-02-04T12:26:19.836Z","1"
"ce6d8237-de92-4559-95fa-b9e6cd1fe1cf","Kate Gutierrez",39260,19630,"2017-02-01T08:51:58.820Z","1"
"57b57415-5de0-44e8-8d29-72eea34ecae6","Roger Pena",38071,19035,"2017-05-06T07:57:56.819Z","1"
"6c4f9011-3c9a-459f-997d-e000c7bc93f1","Juana Porter",38920,19460,"2017-08-23T14:14:26.726Z","3"
"20407d68-8602-4a49-b69c-1c8d75621f27","Sergio Weber",18593,9296,"2017-04-04T08:10:38.163Z","1"
"e0117f7f-2c1c-4f54-b365-44e41be1a717","Hugh Kim",18229,9114,"2017-07-28T15:26:30.100Z","3"
"6cc32b63-e76f-4e63-85a4-7eb95697ad2d","Willie Lane",229,114,"2017-03-03T07:43:47.985Z","5"
"d812883e-7e62-4e27-a3a0-1e742342a7a1","Lynn Ball",21178,10589,"2017-10-23T08:50:13.579Z","1"
"4f195ab6-2ac5-4786-9354-22147b0b6e7e","Allen Hoffman",30187,15093,"2017-06-26T08:22:21.923Z","4"
"1221dbb9-90f9-4cab-a610-0ed78a2434b9","Clara Wilkins",6784,3392,"2017-06-13T08:36:55.799Z","4"
"fe3b1581-1186-4c51-86b6-1a238c47638f","Cecilia Ramirez",34058,17029,"2017-01-02T08:18:47.336Z","2"
"2d4bdeb5-f5b0-4c72-bef8-43bdc19712e1","Juana Porter",3694,1847,"2017-08-27T09:43:11.610Z","1"
"95df06dd-88f1-4258-a017-9c3572d6c475","Anna Hicks",27043,13521,"2017-06-13T09:22:36.161Z","4"
"36ee1854-9ae2-4d23-8b37-a7afb6689995","Darrin Fields",16339,8169,"2017-08-09T06:34:33.990Z","2"
"18233f59-ca56-4225-aab0-6cd57e3b78fe","Jenna Harrington",10809,5404,"2017-01-03T14:19:26.212Z","1"
"d3f97a15-90ba-4e07-8a8b-cf99b9e91b2d","Elmer Black",13912,6956,"2017-04-04T14:29:46.943Z","2"
"74ca8e67-225f-45d7-a079-69031ae36cb3","Sherry Owen",5679,2839,"2017-08-04T14:58:25.988Z","2"
"5a8ea281-e80e-47ea-8749-89920eb76772","Megan Cain",26394,13197,"2017-10-30T16:48:28.296Z","2"
"2311871f-8fe6-4259-91ce-b8a8510a31d2","Clara Wilkins",6675,3337,"2017-10-31T07:45:36.580Z","1"
"02fec65e-2314-4374-b792-3197a14b5f2c","Arthur Torres",4907,2453,"2017-07-22T13:14:51.201Z","2"
"ccf7931c-2192-4129-9c79-76ff72301816","Crystal Jennings",16653,8326,"2017-10-07T15:24:26.411Z","3"
"d9d073fd-0fa5-4a79-88bc-cd25f29cf0e9","Mike Bowers",37218,18609,"2017-06-11T14:01:53.643Z","1"
"9361d41d-a025-4c5a-a370-1e3232da7964","Laura Lee",17050,8525,"2017-08-09T13:48:34.712Z","3"
"12f004fb-ecf0-4124-a9ba-0f50dca65e18","Clara Wilkins",25883,12941,"2017-10-07T15:43:46.162Z","1"
"ddc696d1-f7b4-4750-831c-3f563ff8c13e","Darrin Fields",38762,19381,"2017-08-10T11:20:48.926Z","2"
"7e566db2-29fa-4d2b-948e-300b85961086","Bob Castillo",39484,19742,"2017-09-08T13:37:57.154Z","1"
"ecae9e28-1eff-40f2-ae86-45a7b2df0312","Matthew Reeves",35269,17634,"2017-08-11T12:06:22.909Z","1"
"f3dea46b-f506-4fd1-a5e8-514e8f6d5f84","Jeff Hawkins",16524,8262,"2017-02-04T12:03:26.815Z","1"
"a7909f42-dd15-42d0-b654-83881dc3eff6","Pedro Baker",28134,14067,"2017-05-04T06:22:04.869Z","2"
"8a57e6a8-7c36-43b0-a68a-183b075d1520","Beverly Bennett",2663,1331,"2017-03-03T09:48:38.658Z","1"
"8def4826-3a3e-4612-b2c3-f9267b619f4b","Clifton Anderson",20160,10080,"2017-08-06T11:21:37.432Z","1"
"11d47189-252f-4feb-87fe-3d359b6b1943","Juana Porter",21055,10527,"2017-02-13T12:40:39.110Z","1"
"87694dd5-bc31-48a3-bc4a-e9f6e203e43f","George Webb",31318,15659,"2017-07-01T11:23:11.835Z","2"
"b7312ec6-fcc6-4749-b8e5-c41c4e92986a","Ignacio Dixon",11749,5874,"2017-10-23T10:35:59.476Z","4"
"21d11549-cdfd-4fdf-a0ba-9d9e13ae55de","Tricia Curry",10251,5125,"2017-10-15T14:00:43.865Z","1"
"67779684-c9cc-42d1-a20c-3783bf59fbd5","Jennifer Strickland",5712,2856,"2017-03-23T07:24:38.001Z","1"
"1ec5d024-6419-48ed-9cb6-d262586423f9","Jeannette Hamilton",30033,15016,"2017-12-04T15:38:04.838Z","1"
"6d0ab75e-78da-4358-b54d-4b2062cde9d2","Preston Mendoza",26892,13446,"2017-11-10T15:30:05.361Z","1"
"fa950ce2-d872-46b7-9d1e-b2adf2c26ffa","Elmer Black",16616,8308,"2017-05-24T15:11:04.441Z","1"
"7e6a09c4-7128-46d0-8875-ac231c7d6402","Blanca Day",38004,19002,"2017-07-07T06:38:28.000Z","3"
"e7a8f547-f17b-446f-a1b3-1f04d0c5d3b3","Laura Lee",33248,16624,"2017-10-18T13:11:02.996Z","1"
"5a75e3b5-105d-4c57-99ed-86230097e32f","Cary Hines",32688,16344,"2017-07-10T14:49:00.237Z","2"
"1473f5d4-6492-46b8-bb13-9df25f6c6b91","Johnnie Andrews",8433,4216,"2017-03-06T09:31:38.747Z","1"
"8cc57ac5-f96f-4bad-822a-672fc5ef17dd","Doreen Hudson",34585,17292,"2017-03-12T09:35:03.475Z","1"
"ca9d9d28-6ce0-4ca2-a57c-ef69be14e15b","Sergio Weber",831,415,"2017-08-09T15:28:51.238Z","3"
"62b43f72-9748-42aa-a358-ae2d89e14063","Sergio Weber",21091,10545,"2017-02-03T08:50:10.553Z","1"
"5399fdf4-b988-42d8-9536-41b65ae25a76","Johnnie Andrews",38076,19038,"2017-11-02T08:28:12.882Z","1"
"d3ea0689-2488-4783-a7e3-9e557e95f641","Leland Johnston",103,51,"2017-06-14T14:13:44.031Z","1"
"031b632b-7999-449c-bd9f-33f074edc8aa","Gwendolyn Phelps",817,408,"2017-08-26T07:27:07.569Z","2"
"88a36b57-d1a9-4295-8c35-0fa6ba215c68","Juana Porter",27496,13748,"2017-04-11T07:25:03.695Z","1"
"eddb13b0-7f83-4cd1-a023-18e10b31ed72","Heather Miller",8527,4263,"2017-05-31T08:36:20.666Z","1"
"78ed9fbb-33b1-4184-b7a0-049b2ca1caf8","Richard Silva",28378,14189,"2017-11-03T11:41:00.565Z","1"
"f2b71fd5-187f-4e11-8cbe-fd34f7b798b5","Caleb Padilla",33879,16939,"2017-11-01T13:33:27.258Z","1"
"263cb99f-1afa-4ef1-9055-21e713591766","Clara Wilkins",39514,19757,"2017-12-05T16:06:38.318Z","1"
"266bbd5b-2998-46e6-8af4-b1d2aaa360e4","Margie Todd",9868,4934,"2017-10-08T09:29:40.408Z","1"
"7877ab01-9741-43f0-879f-76f5a51d0134","Sabrina Hubbard",32655,16327,"2017-01-17T14:02:03.917Z","2"
"6d1367b2-1fed-4898-b994-e80c7fb492d5","Mike Bowers",16652,8326,"2017-10-11T12:28:24.212Z","2"
"d819e00a-2043-4059-877f-82ced3fcfe15","Melba Rivera",5807,2903,"2017-02-20T14:12:33.986Z","1"
"1eb3d4f3-2ca4-4061-8fb8-ed5faacd4826","Melba Rivera",4126,2063,"2017-10-09T15:14:04.141Z","2"
"ce375512-6e20-4710-a36d-7970a0959288","Ernestine Berry",4188,2094,"2017-03-08T08:53:16.810Z","2"
"d1cc420c-1211-4015-b390-7273211eb179","Blanca Day",9197,4598,"2017-06-22T09:58:25.094Z","1"
"62b9187b-569c-40c5-b380-a5e8b1a0e977","Joyce Sherman",22659,11329,"2017-01-20T10:36:18.020Z","3"
"bd50510c-e0b6-4964-aff2-9c74597d0651","Geraldine Larson",25059,12529,"2017-10-13T06:38:47.666Z","1"
"201bca4a-8796-46f8-9a67-64e5e63384d8","Preston Mendoza",28681,14340,"2017-07-30T15:13:14.084Z","1"
"7af3a99d-3e05-4b28-a75f-9b29d0ced001","Carole Peterson",39638,19819,"2017-05-16T12:08:12.650Z","1"
"5ec84bc6-5ec8-40c9-9381-7e1c4f7008c1","Tomas Harrison",29578,14789,"2017-03-07T13:52:40.701Z","1"
"c57a74ac-cb8a-4b28-a17c-fd8af799137f","Elmer Black",8740,4370,"2017-05-26T07:15:34.821Z","1"
"c81204cb-1869-476e-9024-557bb1738b00","Darrin Fields",29844,14922,"2017-11-02T15:24:30.851Z","2"
"28a0e42e-a3ee-4f69-a410-4b1cee9fe8d2","Arthur Torres",20448,10224,"2017-03-08T15:45:55.663Z","1"
"2a392a79-1fc0-4cc9-81d1-d9e8abb16cf1","Henrietta Barton",31479,15739,"2017-09-24T12:58:35.082Z","1"
"1e2dd4c3-f7a9-49e5-9011-fc8b935310e8","Tomas Harrison",9991,4995,"2017-01-05T09:57:27.450Z","1"
"14055295-df1e-440f-b34f-5049486127f0","Matthew Reeves",28154,14077,"2017-08-12T09:03:36.303Z","1"
"0428adb8-420e-4bea-bc77-5d0cb6fccf5e","Leland Johnston",5754,2877,"2017-01-02T09:57:21.425Z","1"
"78d7bcd2-591d-4cb1-bd9c-00ab3d86c102","Lynda Richardson",15362,7681,"2017-06-06T07:44:30.853Z","3"
"ed57d2de-dff8-4717-8d40-ac090c0464bb","Howard Abbott",2337,1168,"2017-02-28T13:23:25.397Z","1"
"e09bd04f-bbbd-4b77-92b5-c3446407369c","Melba Rivera",19263,9631,"2017-05-25T10:14:02.472Z","2"
"d1fe388f-6f14-455c-b48c-b426e3676536","Ada Colon",130,65,"2017-10-25T08:07:01.273Z","2"
"ad659489-88dd-4a2d-88de-e18f8bb7a959","Leonard Lindsey",39379,19689,"2017-04-16T13:18:41.565Z","1"
"864c5dd4-8c1d-4142-8d3b-89fa81c01113","Allen Hoffman",1034,517,"2017-05-09T12:47:49.805Z","2"
"6b804bc0-41f6-4f5c-9385-50a5533187aa","Johnnie Andrews",5581,2790,"2017-02-12T14:36:33.134Z","1"
"6c587ad1-88de-4fd1-9a6e-d5e2273f601e","Maureen Mccarthy",17407,8703,"2017-04-06T12:41:47.956Z","5"
"c067431d-eb91-4af3-b9bc-ee746055d143","Clifton Anderson",25301,12650,"2017-01-28T10:19:27.042Z","1"
"4fcf9c2e-a582-48a5-888d-c47d00320b58","Elmer Black",14685,7342,"2017-06-22T15:26:39.446Z","1"
"8949aa72-26b0-4ad5-a67f-f1bd3285f010","Zachary Harvey",37642,18821,"2017-10-08T13:49:09.724Z","3"
"e4a702d5-4259-44b4-a089-aa229c5336eb","Ebony Maxwell",38444,19222,"2017-01-13T10:33:00.819Z","1"
"1afde52e-f295-4f5c-8ec8-83957046dbbd","Gwendolyn Phelps",10288,5144,"2017-04-27T10:08:06.207Z","1"
"06b54a7f-83b1-4d81-839a-b39ecc581605","Heather Miller",16589,8294,"2017-03-31T15:14:11.206Z","3"
"2a46a752-8acf-4564-a326-f0a7bb295c9f","Johnnie Andrews",37050,18525,"2017-04-27T15:58:24.346Z","1"
"faef3aea-a14c-436e-9b0c-7ee7ee0de385","Carole Peterson",3921,1960,"2017-03-25T16:00:41.263Z","1"
"838bc5a4-9f6a-42ee-91f2-f8da7a88412c","Crystal Jennings",32932,16466,"2017-01-13T07:02:36.691Z","2"
"e4e09a90-000c-483c-b5fa-177c31c27b1d","Jennifer Strickland",21287,10643,"2017-04-19T14:55:28.094Z","1"
"7c17ff6e-19af-4d9a-b3b7-c17c0cc9d209","Jeannette Hamilton",22278,11139,"2017-01-10T13:32:23.515Z","2"
"7cbb4e31-acd5-4f40-8e84-2aa84b3cbcc3","Ignacio Dixon",31549,15774,"2017-07-02T13:08:26.502Z","2"
"9e410553-0ca6-4ec0-b774-c417de6874cc","Cecilia Ramirez",4565,2282,"2017-08-07T08:29:00.993Z","2"
"1621bfe6-e94a-496c-a957-689f8406cc15","Sheryl Weaver",21451,10725,"2017-02-08T15:53:08.282Z","5"
"725d6fe8-50f6-4ca3-9588-5f31134b1d7d","Dolores Moss",26773,13386,"2017-07-24T09:27:20.518Z","1"
"052afe83-e2e5-4f76-8faa-986ea6485ae0","Matthew Reeves",253,126,"2017-11-09T15:28:23.210Z","1"
"b3afbce3-dc4d-47df-9b3e-cd6a41497162","Duane Riley",2893,1446,"2017-01-23T08:22:35.611Z","1"
"d8269bbf-d01c-4b0b-b60e-85cffef14583","Jane Frazier",30687,15343,"2017-04-30T06:04:07.830Z","1"
"a8d937ae-7ef7-4479-981f-bb81d6532fe3","Darrin Fields",14725,7362,"2017-11-03T12:55:04.162Z","4"
"b5074764-9e92-47f8-82bc-e227e74f4fdb","Spencer Leonard",20641,10320,"2017-01-02T11:43:42.111Z","1"
"bc727939-8a58-4a16-adb4-35ecaf65ca21","Bob Castillo",16018,8009,"2017-01-19T16:32:44.458Z","1"
"8eee0169-b9d4-41f6-a327-0d853f911231","Ignacio Dixon",8655,4327,"2017-04-12T15:06:04.341Z","2"
"67970622-201e-4fff-ae86-bb09e8e3993a","Doreen Hudson",9335,4667,"2017-09-04T15:08:56.488Z","1"
"205961f9-d644-4bbe-b4ed-690df708b9dd","Ada Colon",22989,11494,"2017-06-24T15:51:55.504Z","1"
"6b494d35-2a56-40c2-b7d7-59fbb8e21a1d","Elmer Black",20175,10087,"2017-09-01T09:14:21.026Z","3"
"e4c0b3ea-c0de-4c93-957b-c2a0856ca703","Sabrina Hubbard",5382,2691,"2017-11-01T10:23:23.106Z","5"
"4bc91655-6385-4f5f-a0ac-afd196c55b77","Ellen Dunn",22168,11084,"2017-05-18T09:22:55.926Z","2"
"8d9d488b-a45f-42ab-9c5c-a1601ca937b9","George Webb",26306,13153,"2017-06-27T12:34:43.737Z","4"
"2ac3c6ed-8641-4374-9f29-2a12e0af534e","Carlos Parks",17154,8577,"2017-05-30T06:43:42.206Z","1"
"edf8e8c9-0ecd-4e53-b4cf-3ad798f630e5","Kendra Cohen",32525,16262,"2017-01-19T08:38:58.408Z","5"
"32ac57b4-8652-4dd3-80d6-ae8b44e31137","Arthur Torres",18042,9021,"2017-07-20T08:09:56.759Z","1"
"7c9b1fb4-b199-48cb-80b1-7d51f65c8d3a","Allen Hoffman",6888,3444,"2017-02-23T08:04:30.464Z","1"
"531186ce-d775-48ff-b77c-956d9b242edd","Jane Frazier",19659,9829,"2017-07-15T15:30:17.016Z","2"
"5bd30f04-9928-4c02-9a20-dc8da8fbecbf","Jodi Thornton",9045,4522,"2017-01-06T15:11:41.355Z","1"
"7c43c37e-daa3-4880-b35f-f55bd05c028d","Hugh Kim",649,324,"2017-10-01T15:37:44.505Z","1"
"f7a621d6-ffe2-42e9-ae3f-0456a418631c","Carlos Parks",19929,9964,"2017-03-13T08:27:50.638Z","1"
"9b2e2a38-476d-4fdf-a9c4-af17f1c5ddd7","Anna Hicks",15661,7830,"2017-11-13T15:43:10.876Z","1"
"bf04d01f-dc45-4b86-9010-5d9efc3856b3","Henrietta Barton",12383,6191,"2017-05-24T14:05:09.228Z","1"
"7a651e99-b643-4eb7-9473-8dcf4c4a6372","Geraldine Larson",35795,17897,"2017-01-22T09:09:30.668Z","5"
"176be563-4de1-452a-8aab-2ee36b17dac8","Clinton Rodriguez",1494,747,"2017-11-14T07:53:04.614Z","2"
"ad810104-91ca-42cb-a762-26ae259a40c0","Jeffery Cook",3349,1674,"2017-04-27T14:11:49.711Z","2"
"017a34cd-0d67-4368-8b92-d29b679afbb1","Cary Hines",5982,2991,"2017-11-17T11:04:09.474Z","1"
"b989bf6f-e96f-4666-95e4-3b799aa4763d","Jodi Thornton",23203,11601,"2017-06-22T09:29:45.350Z","4"
"7567b7ac-bb68-499f-8104-31a7a3f72a1e","Jenna Harrington",38035,19017,"2017-05-31T09:47:03.185Z","2"
"552bd703-6002-4434-93f5-277fb77942ab","Tracey Murphy",5850,2925,"2017-11-11T08:18:18.953Z","1"
"387b4f79-011f-4257-a2c0-761debc5bdc7","Megan Cain",36382,18191,"2017-04-27T15:05:40.468Z","1"
"52aab0c1-99f7-44b5-b516-d54dbbc705df","Sherry Owen",33501,16750,"2017-10-12T11:44:13.173Z","1"
"93bc68cd-c065-43b5-8f64-57af61053de2","Christy Pierce",9114,4557,"2017-11-24T12:41:37.828Z","3"
"74ef313b-7230-4232-84bb-d8a96c992852","Clifton Anderson",30017,15008,"2017-02-01T07:07:38.366Z","3"
"22a345aa-70b8-47cc-becb-979f90e12052","Olivia Long",3859,1929,"2017-01-16T10:04:45.289Z","1"
"25714a2e-d22c-4f66-9a9e-9abb3654969f","Margie Todd",8632,4316,"2017-05-01T14:53:29.133Z","4"
"380fa26a-deb9-4ec7-8ab7-2ff0c7502f19","Howard Abbott",29531,14765,"2017-05-11T13:28:27.841Z","1"
"1c0ef469-759c-4a98-8323-954496de8d37","Jeffery Cook",31731,15865,"2017-12-10T08:05:37.032Z","3"
"6ea254d1-0bcb-43f6-aea1-a9345838def6","Tomas Harrison",2347,1173,"2017-07-14T11:39:40.250Z","1"
"f3bec53e-fc17-46ad-8205-2e155aa85e2f","Roger Pena",7268,3634,"2017-03-27T11:27:58.703Z","5"
"d3e42e14-195b-4784-ab5b-8dd9f84f3d07","Peggy Nunez",25613,12806,"2017-11-24T14:33:37.078Z","1"
"79c92cd1-3f3b-4648-a531-00c1270d82a0","Jennifer Strickland",11575,5787,"2017-10-12T08:35:14.814Z","1"
"56cc2912-1dd8-427e-90a3-cd30581c9822","Duane Riley",35992,17996,"2017-10-30T14:10:28.218Z","1"
"47e7ea7c-9580-44b6-92ac-c669f414c3d4","Zachary Harvey",19444,9722,"2017-02-19T09:21:15.722Z","1"
"1ef9464c-b08a-4166-9473-b9c2742847a0","Crystal Jennings",13372,6686,"2017-01-29T14:51:43.033Z","3"
"eb195c40-a99a-4c24-bbda-283bbb50bc86","Olivia Long",35639,17819,"2017-06-04T11:45:54.214Z","1"
"b6ca8f5b-837a-4f6b-85f2-394768ae801f","Jessica Harper",5233,2616,"2017-08-12T09:23:12.296Z","3"
"3744a566-27b4-4b18-8a67-20e5e3f27b25","Alyssa Hale",16167,8083,"2017-01-01T13:19:50.609Z","1"
"d5cbddd3-15f1-42db-9b3e-7bcd90e022dd","Christy Pierce",17853,8926,"2017-05-31T14:53:26.886Z","3"
"fb6ce929-28aa-4fd7-8551-cede9a597cdc","Essie Rowe",22288,11144,"2017-01-01T16:52:17.289Z","1"
"dbce6175-40ab-4e1d-b5fe-3c20c650d211","Clara Wilkins",34728,17364,"2017-04-02T07:57:31.146Z","1"
"be860a6d-dbb1-440a-9311-84ab2bd7e00b","Blanca Day",28016,14008,"2017-10-09T15:23:52.319Z","1"
"fc42c870-5162-4a38-92ec-fb3efdbd9871","Alyssa Hale",6120,3060,"2017-03-02T14:29:21.274Z","1"
"2a59832d-7918-4977-a272-aaf19339f040","Dwayne Wheeler",13004,6502,"2017-08-12T07:25:53.955Z","3"
"76924b0a-3305-4f7e-9fe1-ae22bbbbb565","Johnnie Andrews",4549,2274,"2017-08-24T09:44:43.040Z","1"
"a8e656c0-f7f3-414f-814a-7ddb8c99de3b","Faith Luna",23503,11751,"2017-10-17T08:16:58.612Z","1"
"2c22b220-696b-4df3-8116-8373b2bcfdea","Leland Johnston",29613,14806,"2017-10-08T10:03:38.162Z","2"
"0a78edc0-2b8c-4294-a65f-4ff63bb59a5e","Sue Parsons",26159,13079,"2017-01-10T09:57:38.916Z","1"
"4c01dace-bba9-4094-9d69-74bad7248cd9","Jeannette Hamilton",21572,10786,"2017-10-12T10:05:30.924Z","1"
"9cbf58e5-b9cd-4101-ae81-2e841a16177d","Kate Gutierrez",4787,2393,"2017-03-04T08:31:43.202Z","1"
"c642e5a7-54de-4b23-99e9-c27701eccfd9","Darrin Fields",2867,1433,"2017-04-24T13:11:08.435Z","5"
"2187ce0b-31c6-452a-bd7b-eb99a99a45c8","Ebony Maxwell",21404,10702,"2017-01-27T07:56:42.183Z","1"
"cc351e6a-ef2d-4796-9b85-c22da39c34b1","Rosemary Cooper",17334,8667,"2017-01-07T16:42:49.109Z","2"
"3d34f567-c809-4b37-96ec-4a06f203966d","Sue Parsons",22329,11164,"2017-08-07T14:15:18.495Z","1"
"8fdb4567-d1ee-45e8-99d3-d2d2f8343938","Clara Wilkins",5838,2919,"2017-07-23T11:40:28.771Z","1"
"516258eb-76f1-48ce-a6f4-46473b8f28dd","Joyce Sherman",21531,10765,"2017-11-01T13:36:20.184Z","2"
"a0e67eb0-18d5-4aea-8eb6-598d4213ce03","Sheryl Weaver",1083,541,"2017-08-04T15:50:18.101Z","1"
"48b85b7b-9c6d-4be0-bb0c-e7da2c96c043","Lynn Ball",13651,6825,"2017-09-25T14:20:44.829Z","1"
"f60286b6-7170-410a-8c4e-ab5a2f642740","Tracey Murphy",11163,5581,"2017-03-27T08:41:20.008Z","5"
"2a6a6e84-91b1-4c46-837b-f571171f3e81","Mike Bowers",20069,10034,"2017-06-10T09:28:44.950Z","1"
"6504e1ca-c361-4746-ae87-019a357f71bf","Ellen Dunn",22771,11385,"2017-04-20T12:46:07.957Z","1"
"d4a5b908-af19-4e21-b842-dd66e16a8a61","Jodi Thornton",23038,11519,"2017-02-08T14:47:01.858Z","1"
"4f463ca5-6983-46c9-810c-b137d9ab62e1","Arlene Freeman",21819,10909,"2017-11-24T12:50:45.486Z","5"
"15e5f783-47ab-4679-bfae-323d4cf8d04a","Tomas Harrison",10836,5418,"2017-03-27T07:20:41.685Z","1"
"3ac5293f-c31d-4a69-94b7-797e7c4b257f","Clifton Anderson",4168,2084,"2017-02-10T11:55:52.664Z","1"
"eb583bea-d9eb-45b1-9d64-b29ae48862c1","Sheryl Weaver",15167,7583,"2017-07-10T13:47:51.574Z","2"
"27b44982-da39-4f56-9f99-5052b6585b54","Sabrina Hubbard",6847,3423,"2017-05-16T09:05:45.751Z","2"
"9dc821e3-182f-4aff-939d-873f01b2d5b1","Arlene Freeman",17405,8702,"2017-10-23T09:11:22.889Z","1"
"0bb07778-2ca1-4484-b6af-80b91da7c128","Hugh Kim",32178,16089,"2017-05-27T10:11:48.956Z","3"
"aa50f50c-6e09-497e-a117-452b107988f5","Jeannette Hamilton",14311,7155,"2017-01-05T15:06:27.873Z","1"
"3580607e-75b6-4260-91f9-7fbf2eb13b9f","Sabrina Hubbard",17605,8802,"2017-11-14T12:30:07.174Z","1"
"15146aa8-dd5d-4793-b5d0-45d7cc3bedce","Cary Hines",1738,869,"2017-03-29T14:02:56.555Z","1"
"842e5667-f5e7-46b2-8898-fbd140f6a7f4","Ernestine Berry",11910,5955,"2017-12-01T13:01:50.236Z","1"
"22d8177e-7b01-4fc4-805c-1d3e1343cd6c","Tracey Murphy",20859,10429,"2017-01-16T09:57:54.742Z","5"
"7e327616-c3e1-46e6-b966-15fb6c59344d","Margie Todd",11840,5920,"2017-01-28T15:20:50.493Z","1"
"90780e79-c9c5-4949-a218-05854ef21565","Maureen Mccarthy",23302,11651,"2017-01-13T15:35:56.845Z","1"
"c873b781-4af4-4abe-a671-8b48a56f69db","Kendra Cohen",25704,12852,"2017-07-27T13:53:14.965Z","2"
"01b769e5-49a7-41f2-b637-763312194d6e","Tomas Harrison",3700,1850,"2017-10-10T11:26:46.105Z","2"
"c56a091c-939c-4ec0-a420-ac3cef09fff8","Carlos Parks",23248,11624,"2017-09-09T10:34:29.246Z","1"
"b1011df6-569c-4e47-be23-c50c633a0c65","Fernando Harris",30616,15308,"2017-04-18T12:02:19.809Z","1"
"0cbc2256-51be-4ea5-9d66-49bb4e6bbc43","Rosemary Cooper",22882,11441,"2017-09-01T15:48:43.811Z","4"
"7714ba97-9558-4d7b-99b6-1d8951c4fb30","Roosevelt Moran",27117,13558,"2017-01-01T11:08:43.368Z","3"
"72fd5681-0f33-45cd-a204-d00167199a10","Geraldine Larson",13255,6627,"2017-11-20T08:35:51.668Z","3"
"ebade6e9-6602-46f5-95d0-dabe0f6af152","Ebony Maxwell",19986,9993,"2017-01-18T11:05:52.504Z","1"
"cfead898-1681-43dc-8455-3a51d31c7209","Robin Ferguson",33845,16922,"2017-02-17T14:12:16.209Z","1"
"63a9192d-b556-4e41-b8ae-c02bf5cb3e7e","Sabrina Hubbard",31701,15850,"2017-05-24T11:48:33.800Z","1"
"983944a7-8f41-447e-951d-bebff8691f0b","Tracey Murphy",40041,20020,"2017-12-03T10:06:45.339Z","2"
"4313d260-45ee-404a-848f-e142d39053d4","Mike Bowers",24535,12267,"2017-03-11T13:47:22.409Z","1"
"cc31fd17-a49f-423a-983f-91d5d5ad5a58","Allen Hoffman",5833,2916,"2017-09-10T12:48:44.142Z","1"
"2f113e53-0024-4b11-8713-4936827d18cc","Megan Cain",35916,17958,"2017-03-10T09:07:26.668Z","1"
"623110fe-35d0-41e4-85b9-7b3438c9996d","Carole Peterson",18434,9217,"2017-03-21T08:24:32.096Z","1"
"de5e1746-42ea-419d-9158-7e1e09552911","Hugh Kim",32746,16373,"2017-05-09T12:45:07.608Z","1"
"14d1818d-20ae-4d3d-9257-afdeae2d5c7e","Joel Poole",34075,17037,"2017-09-21T10:44:10.570Z","1"
"80ba331e-3260-4d70-ac5e-b60048e719f8","Sherry Owen",5607,2803,"2017-10-21T07:01:41.052Z","1"
"4de7a770-e41b-49a5-803e-828977d1812e","Lee Mitchell",13049,6524,"2017-04-19T09:21:44.050Z","3"
"1201aba3-7299-4758-b65b-f56ec33986d5","Robin Ferguson",37801,18900,"2017-11-15T14:35:58.176Z","3"
"699c3106-7eac-487f-a3da-9135d0640980","Duane Riley",36955,18477,"2017-04-17T14:17:00.116Z","5"
"29340244-5452-438a-9f1c-13f1917fbafb","Christy Pierce",34946,17473,"2017-08-06T07:08:12.967Z","2"
"2ef1c483-b177-4d33-947e-7e85a0503dc4","Jessica Harper",2401,1200,"2017-09-25T10:40:28.803Z","1"
"a899bf26-d00e-4eda-9b61-601e97bc048e","Lucille Bryant",25478,12739,"2017-07-22T07:35:55.385Z","1"
"7738fdce-07ca-4da6-9ec4-a3f2f45d9901","Jeff Hawkins",7179,3589,"2017-04-10T07:44:17.424Z","2"
"764065fe-ee1b-4532-930a-e0574e4bd454","Mike Bowers",37002,18501,"2017-08-27T14:18:51.464Z","3"
"3fb80fc6-8243-48d4-94cf-2693117fba5c","Lee Mitchell",10736,5368,"2017-05-31T15:08:58.335Z","1"
"1bbc44d5-6468-4af0-8af8-163c731cc14e","Mike Bowers",14732,7366,"2017-04-13T11:39:14.730Z","1"
"0a8bca3f-e19c-401c-a4ff-e4fbc894925c","Alyssa Hale",35277,17638,"2017-04-10T15:59:20.418Z","2"
"0c32c8b2-07b0-4ca8-96ef-93fc09ec1d84","Rosemary Cooper",29488,14744,"2017-01-28T10:04:25.569Z","1"
"ddcfd631-e7d0-4e30-a288-6ee53b0993dd","Beverly Bennett",32201,16100,"2017-02-28T15:14:01.829Z","5"
"ba6837e2-502f-4742-8d4a-46f804d015ba","Dominick Brady",28114,14057,"2017-07-04T12:03:41.128Z","1"
